Compound ID,measured log(solubility:mol/L),SMILES
6669,-1.4629068577660207,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C
5479,-2.338821669478872,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
53476763,-1.4795411784123238,CC(C)OC(=O)[C@H](C)N[P@](=O)(Oc1ccccc1)Oc1c(F)c(F)c(F)c(F)c1F
3359041,-1.4294963811486516,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl
9969573,-1.25398659726364,CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2
54708610,-1.3556398311412592,COC1CCC2(CC1)NC(=O)C(c1cc(C)ccc1C)=C2O
8422,-0.6450569447877026,O=C(O)COc1ccc2ccccc2c1
10295,-2.4783483662450534,O=c1c2ccccc2sc2ccccc12
2724822,-0.212302442987852,Nc1cc(C(=O)O)ccc1C(=O)O
712441,-1.4212222270357646,CC(=O)N1CCN(c2ccc(O)cc2)CC1
91735,-2.368733523595907,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1
441345,-2.814074725660298,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl
74879,0.1210142389205793,CC(=O)c1c(C)cc(C(C)(C)C)cc1C
10348973,-2.641138302180296,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1
2391,-2.3803899427049053,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
735755,-0.9595202830078348,COc1cc(/C=C/C(=O)O)cc(OC)c1OC
12511,-0.4170140225182768,O=C1CCC(=O)CC1
443055,-1.4204062828596866,CC(C)[C@@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C
7184,0.8408210358571351,CCCCOC(=O)c1ccc(O)cc1
7175,0.4971782644468919,CCCOC(=O)c1ccc(O)cc1
10114,-0.7183195919130799,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
118458,-1.556256641286352,Nc1cncc(Cl)n1
3793,-3.734582906363964,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
6621,-1.7994071066961357,O=S(=O)(c1ccccc1)c1ccc(Cl)cc1
68117,-0.5675041595417378,CCOc1cccc(C=O)c1O
15331,-1.3210949911591845,CN(C)NC(=O)CCC(=O)O
82148,-0.7167053563620539,COc1ccc2cccc(CCNC(C)=O)c2c1
16988,-0.2479636969946635,Clc1cccnc1Cl
3084875,-1.3017499658982952,Cl.N=C(N)Nc1ccc(C(=O)O)cc1
8496,-1.2437653860279745,O=C(O)c1cccc(C(=O)O)c1
10005,-0.8629968755549878,N#CN=C(N)N
122903,-1.0521943378968792,CC(=O)C1C(=O)C=C(C)OC1=O
637797,-1.6274936891419056,O=C(O)/C=C/c1ccc(Cl)cc1
75210,-0.3189589586698542,CCOc1ccc2ccccc2c1C(=O)O
439312,-1.6211448133052546,OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O
1176,-0.1519294210086413,NC(N)=O
5510,-2.014747037112093,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
8497,0.5581073787601768,O=C(O)c1cccc([N+](=O)[O-])c1
15732,-3.8424700641624665,c1ccc(-c2cnc(-c3ccc(-c4ncc(-c5ccccc5)o4)cc3)o2)cc1
7105,-0.1485125416167286,c1ccc(-c2cnc(-c3ccccc3)o2)cc1
10212,-1.2507347034675105,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12
54676228,-2.4377945775909104,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O
441325,-1.567661888166181,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl
5215,-3.969452095534993,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
5780,-1.98193068266758,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
10005,-1.1839267623453855,N#CNC(=N)N
5213,-0.5382708679196674,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O
54677470,-3.115702210908219,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
2972,-1.6217402474170457,Cc1c(O)c(=O)ccn1C
442428,-3.407121215565845,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
219231,-0.1956845930216089,O=P(NC1CCCCC1)(Oc1ccccc1)Oc1ccccc1
24821094,-1.2727895888980254,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
161557,-0.3586133428091008,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O
219025,-1.145305862506176,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1.Cl
5281792,0.7972690802943619,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
12253549,-2.052385937672501,CCOC(=O)Cc1c(C(=O)OCC)sc(N(CC(=O)OCC)CC(=O)OCC)c1C#N
137175079,-2.0923170538434195,CN(Cc1ccccc1)CN1C(=O)C(=NNC(=O)c2ccccc2OCc2ccccc2)c2ccccc21
969472,-2.4021435957877104,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
11803,-3.458108942734889,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12
637775,-0.683876998445126,COc1cc(/C=C/C(=O)O)cc(OC)c1O
5280518,-0.6950042335238716,O=C(O)/C=C\C=C/C(=O)O
19656493,-1.9167957085933487,COc1cc(-c2cc(-c3ccc(Br)cc3)[nH]c(=O)c2C#N)ccc1O
19656494,-1.9046017572572569,COc1cc(-c2cc(-c3ccc(Cl)cc3)[nH]c(=O)c2C#N)ccc1O
19656498,-1.886015270020981,COc1cc(-c2cc(-c3ccc(F)cc3)[nH]c(=O)c2C#N)ccc1O
"4-(4-hydroxy-3-methoxyphenyl)-6-(4-hydroxyphenyl)-2-oxo-1,2-dihydropyridine-3 -carbonitrile",-1.896054771898965,COc1cc(-c2cc(-c3ccc(O)cc3)[nH]c(=O)c2C#N)ccc1O
19656499,-1.9292154317940653,COc1ccc(-c2cc(-c3ccc(O)c(OC)c3)c(C#N)c(=O)[nH]2)cc1
91864611,-2.2998262681422674,CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1
689043,-0.5386512633514767,O=C(O)/C=C/c1ccc(O)c(O)c1
135413523,-2.7015581871645,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O
5280795,0.4404676955222366,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
351770,-0.0503368353582614,Cc1cnc(N)s1
8081,0.4315736002948492,C1OCOCO1
445858,-0.3758649968028402,COc1cc(/C=C/C(=O)O)ccc1O
145512,-0.5956426902750169,Cc1ccc(-c2ccccc2C#N)cc1
444005,-1.5379318210058708,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1.Cl
443953,-0.8784646959783652,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C
126,-0.1060186296736746,O=Cc1ccc(O)cc1
589833,0.44270469836896,FC(F)(F)c1cccnc1Cl
23661868,-2.3666153492834923,O=S(=O)([O-])c1ccc2ccccc2c1.[Na+]
23661867,-2.2862988380983054,O=S(=O)([O-])c1cccc2ccccc12.[Na+]
464,-0.5912662363426362,O=C(O)CNC(=O)c1ccccc1
242935,-1.1547009628947695,O=C1CCC(c2ccccc2)=NN1
3883,-0.7651823001219091,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
23674183,-1.2594871984325775,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+]
16723,0.2053083998525387,O.O=C1NC(=O)C(=O)C(=O)N1
3676,-1.1302221695023382,CCN(CC)CC(=O)Nc1c(C)cccc1C
5282481,-0.4786152380564337,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12.Cl
8369,-0.8086357370749863,Cc1occc(=O)c1O
2151,0.6814402953974031,Cc1c(N)c(=O)n(-c2ccccc2)n1C
90004,-0.8689430450804606,CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O
5280445,-1.493501630038053,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
5321884,-0.8764956569534351,OC[C@H]1O[C@@H](Oc2c(O)cc(O)cc2/C=C/c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
2812,-0.5718056680737514,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
164186289,0.409341856209416,Cc1cccc(C)c1NC(=O)CN(C)C.Cl
6140,-2.814542670451064,N[C@@H](Cc1ccccc1)C(=O)O
6847,-0.3031984870162504,O=C(O)c1cccc2ccccc12
56843850,-1.6694199972553947,Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
10281,-0.5077794014389162,CC1=CC(=O)C(C(C)C)=CC1=O
36229,-1.667404777905433,Cc1nc2cc(N)ccc2s1
(E)‑1‑(1H‑benzo[d]imidazole‑2‑yl)‑3‑(3‑(4‑methxyphenyl)‑1‑phenyl‑1H‑pyrazol‑4‑yl) prop‑2‑en‑1-one,-2.2217291779453125,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)cc1
"(E)‑1‑(1H‑benzo[d]imidazole‑2‑yl)‑3‑(3‑(3,4‑dimethoxyphenyl)‑1‑phenyl‑1H‑pyrazol‑4‑yl)prop‑2‑en‑1-one",-3.176107561263028,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)cc1OC
(E)‑1‑(1H‑benzo[d]imidazole‑2‑yl)‑3‑(3‑methxyphenyl‑1H‑pyrazol‑4‑yl)prop‑2‑en-1-one,-2.908531289649197,COc1cccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)c1
(E)‑1‑(1H‑benzo[d]imidazole‑2‑yl)‑3‑(3‑(4‑chlorophenyl)‑phenyl‑1H‑pyrazol‑4‑yl) prop‑2‑en‑1-one,-2.760936176987486,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1)c1nc2ccccc2[nH]1
(E)‑1‑(1H‑benzo[d]imidazole‑2‑yl)‑3‑(3‑(4‑fluorophenyl)‑1H‑pyrazol‑4‑yl)pop‑2‑en‑1-one,-1.8571630750504904,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1nc2ccccc2[nH]1
(E)‑1‑(1H‑benzo[d]imidazole‑2‑yl)‑3‑(3‑(3‑nitrophenyl)‑1‑phenyl‑1H‑pyrazol‑4‑yl) prop‑2‑en‑1-one,-3.0255521514514947,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1cccc([N+](=O)[O-])c1)c1nc2ccccc2[nH]1
"(E)‑1‑(1H‑benzo[d]imidazole‑2‑yl)‑3‑(1, 3‑diphenyl‑1H‑pyrazol‑4‑yl) prop‑2‑en‑1-one",-2.8398686179147408,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1nc2ccccc2[nH]1
(E)‑1‑(1H‑benzo[d]imidazole‑2-yl)‑3‑(3‑(2‑chlorophenyl)‑1‑phenyl‑1H‑pyrazol‑4‑yl) prop‑2‑en‑1-one,-2.746652937128054,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1Cl)c1nc2ccccc2[nH]1
71496458,-2.094329687354488,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
6479523,-1.921636452537515,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
54686183,-1.4582996507326167,CCO.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O
5320,-0.7510312190062812,CC(=O)NS(=O)(=O)c1ccc(N)cc1
98507,-1.1496741651698144,O=C1OC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@H]2C1
7428,0.114572885471565,COC(=O)c1cc(O)c(O)c(O)c1
6914258,-1.8507514296148904,C/C(=C/C(C)=N/c1c(C(C)C)cccc1C(C)C)Nc1c(C(C)C)cccc1C(C)C
6269,-0.5076000695920571,Cc1ccc(S(N)(=O)=O)cc1
7007,-0.8233848630855654,CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl
"N-(4-((2,6-diethylphenyl)imino)pent-2-en-2-yl)-2,6-diethylaniline",-1.5548451763468776,CCc1cccc(CC)c1/N=C(C)/C=C(/C)Nc1c(CC)cccc1CC
5281,-1.3176533859269055,CCCCCCCCCCCCCCCCCC(=O)O
89529,-0.2639386330114519,O=C1C2C3C=CC(C3)C2C(=O)N1O
123631,-1.9772197693296327,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
5282407,-1.0460856896528965,Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1
16219445,-2.860846599084679,O=CC(NS(=O)(=O)O)C(O)C(O)C(O)CO.[Na]
1135,-2.1712817480976274,Cc1c[nH]c(=O)[nH]c1=O
6440474,0.1597264876321042,CC1(C)[C@H](C(=O)O)[C@@H]1/C=C(\Cl)C(F)(F)F
13698,-0.7277053424377158,c1ccc(-c2cc3ccccc3[nH]2)cc1
5333,-0.9717792976218664,Nc1ccc(S(N)(=O)=O)cc1
4075,-3.0344543831832835,Nc1ccc(O)c(C(=O)O)c1
135413536,-1.539575833050235,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
6456015,-1.3247922873645788,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O
11949646,-4.391534719506521,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O
"((5Z)-5-[(4-chlorophenyl)methylidene]-3-(2-{4-[2-(2,5-difluorophenyl)-2-hydroxy-3-(1,2,4-triazol-1-yl)propyl]piperazin-1-yl}-2-oxoethyl)-1,3-thiazolidine-2,4-dione) (L-173)",-2.559133344364675,O=C(CN1C(=O)S/C(=C\c2ccc(Cl)cc2)C1=O)N1CCN(CC(O)(Cn2cncn2)c2cc(F)ccc2F)CC1
99551,-1.8980155975903352,Nc1nc(N)nc(-c2ccncc2)n1
6641,-0.5690895611960473,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1
68424,-0.0593777318341955,CC(C)C(N)=O
3475,-1.8898614641332727,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
57788216,-1.1857282728454035,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-]
9582,-0.8380863794712913,O=C(c1ccc(F)cc1)c1ccc(F)cc1
4947,0.5801210760435734,CCCOC(=O)c1cc(O)c(O)c(O)c1
896,-0.8242735538739886,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
1174,-2.8750994728724493,O=c1cc[nH]c(=O)[nH]1
68443,-2.496472826968569,Nc1cccc(C(=O)O)c1O
7405,-0.2723616397603212,O=C1CC[C@@H](C(=O)O)N1
Naphazoline hydrochloride,-1.2617075541891782,[Cl-].c1ccc2c(CC3=[NH+]CCN3)cccc2c1
10665,-1.2708438485021931,O=C1c2ccccc2C(=O)N1O
25102846,-2.1761301216315583,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC.O=C(O)C[C@H](O)C(=O)O
26518,-2.3438053732220507,Oc1ccccc1/C=N/CC/N=C/c1ccccc1O
5734,-1.6158989668489194,NS(=O)(=O)Cc1noc2ccccc12
456201,-1.393976902091573,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
135550179,-2.727036261197284,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
4495,-2.2978682804381947,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
6029,-2.041327482615184,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
7478,-1.014570766607828,COc1ccc(C(=O)O)cc1
5281727,0.3366781022755007,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1
3385,-1.3740243596611958,O=c1[nH]cc(F)c(=O)[nH]1
9834513,-1.1270959231880089,N#CCNC(=O)c1cnccc1C(F)(F)F
5460839,0.1987292757337746,NC(N)=[NH2+].[Cl-]
"3,3‘-(piperazine-1,4-diyl)bis(2-(2,4-difluorophenyl)-1-(1H-1,2,4-triazol-1-yl)propan-2-ol) (s-119)",-2.281596828069393,OC(CN1CCN(CC(O)(Cn2cncn2)c2ccc(F)cc2F)CC1)(Cn1cncn1)c1ccc(F)cc1F
441300,-0.9772538218989236,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1
21221501,-1.519535014525895,NS(=O)(=O)c1ccccc1C(=O)[O-]
1292,0.7480396814184972,O=C(O)C(O)c1ccccc1
135527764,-2.2796194882009373,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1
12127,-0.6565187437303035,COc1ccc(C=O)cc1O
11065,-0.2162403850286764,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl
5284627,-0.5225582717785276,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1
123419,-0.3449151151885396,O=[N+]([O-])c1cc[nH]n1
115196,0.3091790983709631,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C
967,-3.525888115548571,O=C(O)c1cc(=O)[nH]c(=O)[nH]1
1183,0.1191849368664433,COc1cc(C=O)ccc1O
2018,-0.9637284764982996,CC(=O)Nc1ccc(CC(=O)O)cc1
15204,-0.6362295554325637,COc1cccc(C(=O)O)c1OC
1284734,-0.7839931710949205,CC(=CC(C)=Nc1c(C)cccc1C)Nc1c(C)cccc1C
489181,0.3788939837436541,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
129048596,-2.7414975289511974,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1
131410,-0.7738502588470842,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12.Cl.O
2284,-3.2541690816945747,NCC(CC(=O)O)c1ccc(Cl)cc1
135476717,-2.582387895517071,CCS(=O)(=O)O.COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1
3828,-1.3606522541373798,COc1c2occc2c(OC)c2c(=O)cc(C)oc12
8487,0.5335619547102477,CC(=O)c1cccc(O)c1
77016,-1.7245962322188,Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O
82588,-1.275843674326654,NC(=O)c1cccnc1Cl
9875401,-3.678833014696096,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
8653,-0.8428925078837938,O=C(c1ccccc1)c1ccc(Cl)cc1
618848,-2.009529698825239,O=c1c2ccccc2sc2ccc(Cl)cc12
2723949,0.0782251506561978,CC(N)=S
4477,-2.5481211129967,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
20238530,-1.5531330654617173,C1=CONN=C1
10307932,-0.8633962724495485,Brc1cnc2[nH]ccc2c1
5281243,-3.515349941701823,CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C
"2,4,6-trimethyl-N-[4-(2,4,6-trimethylphenyl)iminopent-2-en-2-yl]aniline",-1.3004495902375472,CC(=CC(C)=Nc1c(C)cc(C)cc1C)Nc1c(C)cc(C)cc1C
59227,-1.3849535031629905,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1
492405,-1.4512663576820175,NC(=O)c1nc(F)cnc1O
7027,-2.129206043452144,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
637542,-0.1916561771581152,O=C(O)/C=C/c1ccc(O)cc1
444539,-0.0233104287353307,O=C(O)/C=C/c1ccccc1
6274,-3.559844399601766,N[C@@H](Cc1cnc[nH]1)C(=O)O
13246,-0.0639514022804954,O=C1CCCCCCCCCCC1
155290,-1.6224040057906408,CN1CCOC(c2ccccc2)c2ccccc2C1.Cl
6753,-1.2023567074441257,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-]
6466,0.5843301339205013,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
60846,-0.1167920466631844,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C
182230,-2.2211434388789435,CC(=O)N[C@@H](CCC(N)=O)C(=O)O
68654,-1.7264306278758017,O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1.[Na+].[Na+]
137227,-0.754232857154827,Oc1ccccc1C=Nc1ccccn1
74218,-0.5387913503671744,Nc1cc(Cl)ccc1[N+](=O)[O-]
91707,-1.7708925051295836,CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1
11505,0.7314085868003347,Cc1ccc(CO)cc1
86986,-1.1763088546277658,NC(=O)Cc1ccc(O)cc1
61209,-0.0958968682297748,CC1CCC(=O)C1=O
3220,-2.838623195268355,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
170358,-3.638147512000421,NC(=O)C[C@H](N)C(=O)O.O
26343,-1.3003120493818532,CCCCCc1ccc2c(c1)C(=O)c1ccccc1C2=O
11651290,0.0128023824920611,OCc1cn(Cc2ccccc2)nn1
691342,-3.315252807273505,CCc1nnc(NC(=O)c2ccc([N+](=O)[O-])cc2)s1
6099,-1.19381813330705,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-]
91872615,-0.5857936588107582,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@H]3OC(C)(C)O[C@H]32)[C@H](C)Cl)N(C)C1
10197657,0.2253749883061393,CC1(C)C[C@@H]1C(N)=O
155479,-1.2363355393704905,ClCc1ccc(Cl)nc1
5311110,-0.8559163052705919,O=C[C@H](O)[C@H](O)[C@H](O)CO
137704772,-1.399274458464075,Cl.N=C(N=C(N)N)N1CCOCC1
5862,-2.252280817899178,N[C@@H](CS)C(=O)O
11873,-0.0706614555462453,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
9871419,-1.2567149310182928,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1
9222,0.4952295877624897,c1cnc2[nH]ccc2c1
162542,-1.3074537075590051,O=C1N=c2ccccc2=N1
6623,0.6677964201296755,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
4661,0.15203156565331,O=C(O)Cc1ccc([N+](=O)[O-])cc1
6917715,-1.5253461063911316,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC
23618239,-1.2633281617838654,O=[N+]([O-])N(CCO)CCO.O=[N+]([O-])O.O=[N+]([O-])O
41684,-2.688297279483,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
13505,-1.812842762380064,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
4021,-0.5082235350353879,CC1=NN(c2ccccc2)C(=O)C1
75071,-0.2933757071388626,Nc1cccc(Cl)c1C(=O)O
D(−)-salicin,-2.2908937002007352,OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O
440936,-1.4019344773268247,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
47528,-1.572967037826094,O=C(NCCO[N+](=O)[O-])c1cccnc1
60947,-2.647236969652271,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O
18100,-1.3095836424878704,O=Cc1cc(Br)c(O)c(Br)c1
3698,-3.3349792075829408,Nc1cc(-c2ccncc2)c[nH]c1=O
4197,-3.793450741935542,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
90235,-2.528830948552,COc1cc2nc(Cl)nc(N)c2cc1OC
62857,-0.7793362462443764,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl
77337,-0.3137671194764276,O=C(O)Cc1ccccc1[N+](=O)[O-]
98484,-1.9558420625555968,O=C1OC(=O)C2C3C=CC(O3)C12
65360,-0.900727824319451,C=CC(=O)NC(C)(C)CS(=O)(=O)O
65944,-2.83977751212578,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1
